GPU: NVIDIA GeForce RTX 5090
VRAM cap: 30.0GB (88% of 34GB)
BigBaseline: 63,486,976 params
Resumed from ./weights_frank/best.pt: step=90000, val_loss=6.9694

Training from step 90000 to 500000
Batch: 8 x 4 = 32
============================================================
`trust_remote_code` is not supported anymore.
Please check that the Hugging Face dataset 'openwebtext' isn't based on a loading script and remove `trust_remote_code`.
If the dataset is based on a loading script, please ask the dataset author to remove it and convert it to a standard format like Parquet.
Token indices sequence length is longer than the specified maximum sequence length for this model (1100 > 1024). Running this sequence through the model will result in indexing errors
  step= 185500  CE=5.5995  lr=2.31e-04  spd=6.9s/s  ETA=12.6h
  step= 186000  CE=5.5691  lr=2.30e-04  spd=6.9s/s  ETA=12.6h
  step= 186500  CE=5.5918  lr=2.30e-04  spd=6.9s/s  ETA=12.6h
  step= 187000  CE=5.6111  lr=2.30e-04  spd=6.9s/s  ETA=12.5h
  step= 187500  CE=5.5604  lr=2.29e-04  spd=6.9s/s  ETA=12.5h
  step= 188000  CE=5.5770  lr=2.29e-04  spd=6.9s/s  ETA=12.5h
  step= 188500  CE=5.5438  lr=2.28e-04  spd=6.9s/s  ETA=12.5h
  step= 189000  CE=5.5590  lr=2.28e-04  spd=6.9s/s  ETA=12.4h
  step= 189500  CE=5.5504  lr=2.28e-04  spd=6.9s/s  ETA=12.4h
  step= 190000  CE=5.5927  lr=2.27e-04  spd=6.9s/s  ETA=12.4h
  >>> VAL=6.5039 (best=6.4878) PPL=667.8
  step= 190500  CE=5.5742  lr=2.27e-04  spd=6.9s/s  ETA=12.4h
  step= 191000  CE=5.5809  lr=2.26e-04  spd=6.9s/s  ETA=12.4h
  step= 191500  CE=5.5569  lr=2.26e-04  spd=6.9s/s  ETA=12.3h
  step= 192000  CE=5.5811  lr=2.26e-04  spd=6.9s/s  ETA=12.3h
  step= 192500  CE=5.5739  lr=2.25e-04  spd=6.9s/s  ETA=12.3h
  step= 193000  CE=5.5792  lr=2.25e-04  spd=6.9s/s  ETA=12.3h
  step= 193500  CE=5.5558  lr=2.24e-04  spd=6.9s/s  ETA=12.3h
  step= 194000  CE=5.5645  lr=2.24e-04  spd=6.9s/s  ETA=12.2h
  step= 194500  CE=5.5651  lr=2.24e-04  spd=6.9s/s  ETA=12.2h
